locationid,day_of_week,hour,norm_value
42,3,10,0.15364207780375538
42,3,11,0.14804604058660348
42,3,12,0.15896513355345757
42,3,13,0.16747824022812055
42,3,14,0.19189478395487392
42,3,15,0.21793267278143472
42,3,16,0.2443489244353866
42,3,17,0.2574227492555783
42,3,18,0.2512902014042241
42,3,19,0.2227809596476481
42,3,20,0.20620723774637714
42,3,21,0.19431019716800912
42,3,22,0.18852688161276507
42,3,23,0.17892562014365257
42,4,0,0.14076069771310964
42,4,1,0.09343670451526835
42,4,2,0.06365032123917691
42,4,3,0.042817124260168336
42,4,4,0.03563535701773087
42,4,5,0.04265750942594885
42,4,6,0.08703949916304923
42,4,7,0.20408046706557126
42,4,8,0.23225758011271527
42,4,9,0.19512902274897662
42,4,10,0.16009886936185044
42,4,11,0.15786651970540247
42,4,12,0.17710228278943468
42,4,13,0.18457327279649996
42,4,14,0.21062133458527907
42,4,15,0.22940693252863642
42,4,16,0.2561374591995548
42,4,17,0.26414697049880614
42,4,18,0.2653006239882387
42,4,19,0.23861632939918714
42,4,20,0.22194752300295723
42,4,21,0.2128610366898688
42,4,22,0.20910200681801433
42,4,23,0.2152082451469425
42,5,0,0.18866127511788103
42,5,1,0.1461267847769682
42,5,2,0.11724756122171535
42,5,3,0.08638275269236374
42,5,4,0.06991075721665742
42,5,5,0.04758360896300795
42,5,6,0.05842338732642298
42,5,7,0.10130219074878118
42,5,8,0.12468966809577518
42,5,9,0.1509331932110404
42,5,10,0.1634187969055218
42,5,11,0.17160288338482754
42,5,12,0.18054734226578578
42,5,13,0.1903822988424462
42,5,14,0.19973987544904462
42,5,15,0.2101741733077311
42,5,16,0.21118662426098037
42,5,17,0.2107837667990307
42,5,18,0.21533978911867088
42,5,19,0.21366141586221404
42,5,20,0.20401795745878318
42,5,21,0.2056516347935327
42,5,22,0.21103766947157815
42,5,23,0.21612367475211075
42,6,0,0.19398637382607778
42,6,1,0.1621263741921043
42,6,2,0.12444692517242267
42,6,3,0.09648104014080908
42,6,4,0.07737276111915474
42,6,5,0.050581321860325046
42,6,6,0.05090998253296435
42,6,7,0.08387772862466804
42,6,8,0.10340580904487733
42,6,9,0.15366032332300536
42,6,10,0.16627238459156812
42,6,11,0.14648654950833148
42,6,12,0.14872574451566092
42,6,13,0.15834630990911305
42,6,14,0.167668103515643
42,6,15,0.17439782293432377
42,6,16,0.17684363871387473
42,6,17,0.1746874848637128
42,6,18,0.179667484484584
42,6,19,0.1808513054239682
42,6,20,0.16977541699393403
42,6,21,0.1675030729874515
42,6,22,0.16106591026510925
42,6,23,0.1556556962262438
43,0,0,0.01736471759915472
43,0,1,0.008568415831621863
43,0,2,0.0035662394395647233
43,0,3,0.0022918765915498013
43,0,4,0.003388025182456487
43,0,5,0.014963978450331915
43,0,6,0.04801575380252366
43,0,7,0.11004330221699456
43,0,8,0.21234091815656644
43,0,9,0.17475023334689557
43,0,10,0.19176408611391535
43,0,11,0.21060526716448733
43,0,12,0.2374711085116357
43,0,13,0.2534353969472788
43,0,14,0.27935909919976126
43,0,15,0.318018046012248
43,0,16,0.3262797272950018
43,0,17,0.36658827604184746
43,0,18,0.3094011865443129
43,0,19,0.18923997243724094
43,0,20,0.11416361921166153
43,0,21,0.0868758036541899
43,0,22,0.06434349422614206
43,0,23,0.037695576711199844
43,1,0,0.017666637120518056
43,1,1,0.0072536236467375505
43,1,2,0.003178145560530319
43,1,3,0.0022177564314609303
43,1,4,0.003645551397596354
43,1,5,0.018533047003268115
43,1,6,0.06181428166262677
43,1,7,0.13371971452606243
43,1,8,0.2646512212969699
43,1,9,0.2097915648827246
43,1,10,0.198008281799276
43,1,11,0.21401951570580077
43,1,12,0.23930356063062558
43,1,13,0.25122983219272865
43,1,14,0.28042097336426164
43,1,15,0.3211944446946976
43,1,16,0.32934289677024003
43,1,17,0.39905575434827684
43,1,18,0.34565807850854613
43,1,19,0.20961040186643207
43,1,20,0.13219762529841658
43,1,21,0.10437431106504892
43,1,22,0.07933390906711558
43,1,23,0.04467476002739847
43,2,0,0.021458506349455158
43,2,1,0.009315445773638492
43,2,2,0.00476015116772609
43,2,3,0.0025341447024491487
43,2,4,0.0037246443581015086
43,2,5,0.017232685879972624
43,2,6,0.06071883339832061
43,2,7,0.13097607284935897
43,2,8,0.25544001361891217
43,2,9,0.1976303825453349
43,2,10,0.17575185178105723
43,2,11,0.18884706067491744
43,2,12,0.2188489061599461
43,2,13,0.2234020199209573
43,2,14,0.25489187625814824
43,2,15,0.29947759010028474
43,2,16,0.32268660818257133
43,2,17,0.3739461628650823
43,2,18,0.3266633020346766
43,2,19,0.2071818227606908
43,2,20,0.13197638559712485
43,2,21,0.1041348563680605
43,2,22,0.08317463043698017
43,2,23,0.05064795359325906
43,3,0,0.023765496366173144
43,3,1,0.010367516972507245
43,3,2,0.005146743256141968
43,3,3,0.0028767745921783397
43,3,4,0.0042319920238699715
43,3,5,0.017053040528944498
43,3,6,0.05666034666905954
43,3,7,0.12439377241839537
43,3,8,0.24421442787795086
43,3,9,0.20803045970682166
43,3,10,0.20473876133632735
43,3,11,0.21904877747671891
43,3,12,0.24045046435325088
43,3,13,0.25216228587461414
43,3,14,0.2836055437928365
43,3,15,0.3246183828233494
43,3,16,0.33595616743656415
43,3,17,0.3815635305551618
43,3,18,0.32566253302124465
43,3,19,0.20745697107174127
43,3,20,0.13111277176948619
43,3,21,0.10193816904812136
43,3,22,0.08449342542814436
43,3,23,0.05350016628693232
43,4,0,0.027837195443350716
43,4,1,0.013111276655092796
43,4,2,0.00687143879089971
43,4,3,0.0041328752912236566
43,4,4,0.004565788166190639
43,4,5,0.015382714950774628
43,4,6,0.047587895441144064
43,4,7,0.11177786428567109
43,4,8,0.18667663350920222
43,4,9,0.1850461622127539
43,4,10,0.2175666739605455
43,4,11,0.2391798908438098
43,4,12,0.274463060791505
43,4,13,0.295957233161172
43,4,14,0.32844764969072365
43,4,15,0.3651261441463385
43,4,16,0.37309285012267457
43,4,17,0.38643647017109706
43,4,18,0.3273947583766309
43,4,19,0.22825413049239546
43,4,20,0.1378654228659321
43,4,21,0.09931426295393449
43,4,22,0.08901448106774085
43,4,23,0.0636969969433265
43,5,0,0.039028951738641404
43,5,1,0.02236511298381542
43,5,2,0.014683411167893682
43,5,3,0.009941165729097347
43,5,4,0.0068719301047837685
43,5,5,0.009127831077606886
43,5,6,0.03175564277420558
43,5,7,0.06453426038011548
43,5,8,0.09683800138217728
43,5,9,0.1788371505912154
43,5,10,0.2699680329168262
43,5,11,0.305617581704836
43,5,12,0.34082604356468654
43,5,13,0.3644017183825415
43,5,14,0.38513219706357854
43,5,15,0.38554833618794143
43,5,16,0.37831678728312074
43,5,17,0.35302015750509735
43,5,18,0.28277505511716233
43,5,19,0.20798921251895205
43,5,20,0.12460334569649775
43,5,21,0.09425194240220504
43,5,22,0.0846471492992713
43,5,23,0.06525113503540973
43,6,0,0.03894178204375049
43,6,1,0.024610262529595275
43,6,2,0.014694580069896674
43,6,3,0.010908824695625846
43,6,4,0.008292973581768883
43,6,5,0.009580438352822457
43,6,6,0.028363332548826718
43,6,7,0.0606716951933885
43,6,8,0.08902679403119877
43,6,9,0.1479103356756304
43,6,10,0.24380078684400253
43,6,11,0.27459538505107484
43,6,12,0.31421354158129355
43,6,13,0.32888433994340877
43,6,14,0.34039288456820405
43,6,15,0.33895994321852807
43,6,16,0.3166529027927167
43,6,17,0.28700460186312077
43,6,18,0.22087321420337006
43,6,19,0.1494401811495507
43,6,20,0.09871324946104741
43,6,21,0.07070080057248304
43,6,22,0.05564392830154019
43,6,23,0.03540509526874863
45,0,0,0.023110191172895204
45,0,1,0.013371160333030999
45,0,2,0.007977677820340574
45,0,3,0.004978441516456245
45,0,4,0.004224241649516678
45,0,5,0.005945851981839807
45,0,6,0.016829847114719125
45,0,7,0.04543520336844598
45,0,8,0.10085196836664741
45,0,9,0.12071589292783906
45,0,10,0.09975312579880453
45,0,11,0.09340007149146787
45,0,12,0.100813585679477
45,0,13,0.10595609146989046
45,0,14,0.11081274440355994
45,0,15,0.12985541071760476
45,0,16,0.15588156877794573
45,0,17,0.18896679055030943
45,0,18,0.15862579310679167
45,0,19,0.11767016789584844
45,0,20,0.08987133361161961
45,0,21,0.06400180306626818
45,0,22,0.05067363614188011
45,0,23,0.03764636800196112
45,1,0,0.023097851083359124
45,1,1,0.01156281824500339
45,1,2,0.005985025321171603
45,1,3,0.0037363574685008445
45,1,4,0.003997982469812823
45,1,5,0.006490481699233477
45,1,6,0.018612282527051494
45,1,7,0.050810621002179215
45,1,8,0.10923380403663296
45,1,9,0.13539811604042368
45,1,10,0.10825490155908518
45,1,11,0.0962124027652079
45,1,12,0.104055541606026
45,1,13,0.10753984580042875
45,1,14,0.11832567137846318
45,1,15,0.13941681586974736
45,1,16,0.1687417016002637
45,1,17,0.21557510341955488
45,1,18,0.1873667204589847
45,1,19,0.13540762091055494
45,1,20,0.10634483284247838
45,1,21,0.07266770979830374
45,1,22,0.061665286679476135
45,1,23,0.0455818685222057
45,2,0,0.02842278933262304
45,2,1,0.015467373345465432
45,2,2,0.00883878175696264
45,2,3,0.005373919758631673
45,2,4,0.004800066503414364
45,2,5,0.007121092041795368
45,2,6,0.01922464125523429
45,2,7,0.05111513001567485
45,2,8,0.11171923346157414
45,2,9,0.13135714522633296
45,2,10,0.1049735392803431
45,2,11,0.09741820071445838
45,2,12,0.10697159442689377
45,2,13,0.11023057599233102
45,2,14,0.11885798944792264
45,2,15,0.13716004723270692
45,2,16,0.17029635096912601
45,2,17,0.21907173574187938
45,2,18,0.1862547863680669
45,2,19,0.14009357830024513
45,2,20,0.11011524588760596
45,2,21,0.07604911434721467
45,2,22,0.06351917179506006
45,2,23,0.04904699726318151
45,3,0,0.033008554496423835
45,3,1,0.018525456352610967
45,3,2,0.011275629765363808
45,3,3,0.0062658925137822445
45,3,4,0.005592012272020288
45,3,5,0.006769448789767655
45,3,6,0.0182503457532511
45,3,7,0.049980930176273586
45,3,8,0.1029503401703037
45,3,9,0.1279482994294198
45,3,10,0.10825171855029429
45,3,11,0.10119078304334553
45,3,12,0.10841527457592057
45,3,13,0.1137275074264786
45,3,14,0.12427483090012516
45,3,15,0.14393447573633114
45,3,16,0.16769418652541337
45,3,17,0.20720912259178112
45,3,18,0.18794180022444973
45,3,19,0.15027693946758408
45,3,20,0.1160797981782599
45,3,21,0.08456888864947017
45,3,22,0.07131093267758881
45,3,23,0.05591478386459102
45,4,0,0.040611294834364806
45,4,1,0.02715815287034728
45,4,2,0.016792951462686858
45,4,3,0.010230727683015892
45,4,4,0.006996007191530146
45,4,5,0.007162493104977582
45,4,6,0.018228837143959793
45,4,7,0.04559526782668599
45,4,8,0.09501792789376988
45,4,9,0.11702915028146238
45,4,10,0.10582991641920439
45,4,11,0.10414951420201693
45,4,12,0.11953304862989711
45,4,13,0.12152872372538102
45,4,14,0.13803289331460505
45,4,15,0.152615551304571
45,4,16,0.17363248584938787
45,4,17,0.1993046275170879
45,4,18,0.18406814590831572
45,4,19,0.16363884977224089
45,4,20,0.13878006874556184
45,4,21,0.101464234175604
45,4,22,0.08821713834518605
45,4,23,0.07645247034014416
45,5,0,0.05994034893805582
45,5,1,0.044283581724607564
45,5,2,0.03474703619688045
45,5,3,0.02613300862663008
45,5,4,0.01621466822572082
45,5,5,0.007835065497872894
45,5,6,0.010969154893282856
45,5,7,0.02015969195393698
45,5,8,0.03965325927581815
45,5,9,0.07326740176404464
45,5,10,0.09990069788190829
45,5,11,0.12879147363715196
45,5,12,0.1510107165307984
45,5,13,0.1460510349568811
45,5,14,0.1413285594399656
45,5,15,0.13518455735777896
45,5,16,0.13885336293952508
45,5,17,0.14707767095025187
45,5,18,0.1502722821856902
45,5,19,0.14291564433014028
45,5,20,0.12165190595554051
45,5,21,0.09363700916457375
45,5,22,0.08308220222444981
45,5,23,0.0728378132705576
45,6,0,0.05618510047468687
45,6,1,0.04631752220650916
45,6,2,0.03556484482596597
45,6,3,0.025232431344813806
45,6,4,0.016318526305623048
45,6,5,0.007834637590215729
45,6,6,0.009669594311469831
45,6,7,0.017064269786083636
45,6,8,0.030387547029207332
45,6,9,0.06179409237374065
45,6,10,0.08642629159641638
45,6,11,0.11025927466292494
45,6,12,0.12209542810882314
45,6,13,0.11905447811394254
45,6,14,0.11410623883805818
45,6,15,0.10990286337560722
45,6,16,0.1115982179325433
45,6,17,0.1153951228987167
45,6,18,0.11446337051546154
45,6,19,0.09836571423740317
45,6,20,0.0747463228637427
45,6,21,0.0536105870895651
45,6,22,0.04654251487719659
45,6,23,0.036482251314793365
48,0,0,0.13525074398255066
48,0,1,0.08053031561056141
48,0,2,0.05142058353202986
48,0,3,0.03553477179116702
48,0,4,0.033674153211377046
48,0,5,0.04469721040888828
48,0,6,0.08541516828060859
48,0,7,0.14782267147329498
48,0,8,0.21339662732280812
48,0,9,0.21292362640478824
48,0,10,0.1763378500334961
48,0,11,0.18400058680980366
48,0,12,0.21007930621988694
48,0,13,0.22626349065411033
48,0,14,0.2661363089959972
48,0,15,0.3099452779243993
48,0,16,0.37540787595212577
48,0,17,0.4764633482860952
48,0,18,0.48407640510061645
48,0,19,0.3921455238208831
48,0,20,0.33798715286049086
48,0,21,0.31568710751301793
48,0,22,0.2719217877477256
48,0,23,0.19385231537101558
48,1,0,0.12333553486918161
48,1,1,0.06707882594173507
48,1,2,0.0409261396419021
48,1,3,0.025686664549060278
48,1,4,0.024301375318949443
48,1,5,0.03922115081790563
48,1,6,0.09590028911128515
48,1,7,0.17341480843287185
48,1,8,0.2597602001323188
48,1,9,0.26007540478520413
48,1,10,0.20785051892478396
48,1,11,0.20340022387841
48,1,12,0.23109857284189061
48,1,13,0.24622603346509198
48,1,14,0.2812594310164063
48,1,15,0.3342153608257453
48,1,16,0.42888439675942935
48,1,17,0.5556177822762381
48,1,18,0.5613604444911118
48,1,19,0.4397666614354179
48,1,20,0.368814375826648
48,1,21,0.36815141493701564
48,1,22,0.32109514193925526
48,1,23,0.23023738389221665
48,2,0,0.14319412540590712
48,2,1,0.08069737193622409
48,2,2,0.04947667737976998
48,2,3,0.03327606210775806
48,2,4,0.02790987226098174
48,2,5,0.041056514155648545
48,2,6,0.0937677844114578
48,2,7,0.17102081496987787
48,2,8,0.24168903580847792
48,2,9,0.2525318370556268
48,2,10,0.20790853438770504
48,2,11,0.22068601729118967
48,2,12,0.2669780894391093
48,2,13,0.2992866686398901
48,2,14,0.28494158106726425
48,2,15,0.3375111022634007
48,2,16,0.41438860333023003
48,2,17,0.5384004646121036
48,2,18,0.5456940111970476
48,2,19,0.4663836574109119
48,2,20,0.37652876658600654
48,2,21,0.36773514299093063
48,2,22,0.3357197165352808
48,2,23,0.2536018918069426
48,3,0,0.16434845716749905
48,3,1,0.09667317571658758
48,3,2,0.06297475139172391
48,3,3,0.04360825747730385
48,3,4,0.034464514677903034
48,3,5,0.04059218380393316
48,3,6,0.08843708643206118
48,3,7,0.16186773214089012
48,3,8,0.23730641556474014
48,3,9,0.24867127554815813
48,3,10,0.21305243572619925
48,3,11,0.22140806297715226
48,3,12,0.24601833838831177
48,3,13,0.2641310260563645
48,3,14,0.2921483735224952
48,3,15,0.34374758304543385
48,3,16,0.42850105019677454
48,3,17,0.5463120355966284
48,3,18,0.5608270483382474
48,3,19,0.458378646044139
48,3,20,0.3771354378539191
48,3,21,0.37543970394433673
48,3,22,0.3564322983999537
48,3,23,0.2920900651692446
48,4,0,0.20967527050491633
48,4,1,0.13310917274474382
48,4,2,0.08618980661145449
48,4,3,0.05440488648560125
48,4,4,0.042759261605106874
48,4,5,0.04410990321971359
48,4,6,0.08503657047413138
48,4,7,0.14626680794685892
48,4,8,0.2065752522590614
48,4,9,0.21752778623035804
48,4,10,0.20545789925095123
48,4,11,0.22617690985907185
48,4,12,0.2586779565009075
48,4,13,0.28233264272595726
48,4,14,0.31445016959265676
48,4,15,0.37257930939660616
48,4,16,0.4466354299389683
48,4,17,0.5483278809035951
48,4,18,0.575790699660177
48,4,19,0.48438818101422376
48,4,20,0.3900606848460336
48,4,21,0.37992693396510024
48,4,22,0.38377402222299006
48,4,23,0.3608653073588755
48,5,0,0.295153771645947
48,5,1,0.23990396144982448
48,5,2,0.19596351161386036
48,5,3,0.14762857488582143
48,5,4,0.09871076103105841
48,5,5,0.05552990865015608
48,5,6,0.06488553813863797
48,5,7,0.08265852883288474
48,5,8,0.12107180464103387
48,5,9,0.17823060413570463
48,5,10,0.22255871950372125
48,5,11,0.28134823394111264
48,5,12,0.354542080130464
48,5,13,0.4235690318194964
48,5,14,0.36076591421569026
48,5,15,0.3638892249882523
48,5,16,0.4274211742727053
48,5,17,0.4852615375734728
48,5,18,0.5003917657178288
48,5,19,0.5034595478748911
48,5,20,0.3893008766188075
48,5,21,0.3689017726524995
48,5,22,0.3764727087620461
48,5,23,0.3712278230312841
48,6,0,0.3078054506291541
48,6,1,0.2558422123979778
48,6,2,0.19781908856840158
48,6,3,0.16032782537641904
48,6,4,0.11029792539731184
48,6,5,0.06025168247201731
48,6,6,0.05894849182918863
48,6,7,0.0695623089072099
48,6,8,0.10302057977483509
48,6,9,0.152965832496252
48,6,10,0.20630448752439404
48,6,11,0.2596406995505675
48,6,12,0.3261649461793973
48,6,13,0.36141441198817736
48,6,14,0.3733154403716295
48,6,15,0.3357552676511674
48,6,16,0.3747411753621246
48,6,17,0.39168137972706696
48,6,18,0.39381052335838074
48,6,19,0.34753705986540573
48,6,20,0.30149205285829433
48,6,21,0.2856862818024739
48,6,22,0.26530928081152044
48,6,23,0.20289135995939894
50,0,0,0.07771791844502642
50,0,1,0.044510700842412335
50,0,2,0.0326235714739528
50,0,3,0.026020973875840014
50,0,4,0.026636487768346054
50,0,5,0.030939618371813683
50,0,6,0.06652706822669066
50,0,7,0.12848601216779237
50,0,8,0.16434543386335593
50,0,9,0.19003153170378967
50,0,10,0.14162666569526666
50,0,11,0.13656916340141745
50,0,12,0.14323242311442216
50,0,13,0.15187292012457093
50,0,14,0.1630252015314866
50,0,15,0.16931567138727754
50,0,16,0.2012130357241915
50,0,17,0.2794950009933169
50,0,18,0.3097952235436721
50,0,19,0.2395188688148008
50,0,20,0.2083534805618984
50,0,21,0.18733776096234697
50,0,22,0.16260464781636788
50,0,23,0.11579762896783258
50,1,0,0.0730306868175732
50,1,1,0.041347277356812547
50,1,2,0.0282307828692807
50,1,3,0.023115087267540992
50,1,4,0.028844432560581577
50,1,5,0.037222127584620464
50,1,6,0.07575383132395111
50,1,7,0.1392135076190155
50,1,8,0.18965304847532774
50,1,9,0.22037400108415892
50,1,10,0.15693027126697107
50,1,11,0.13893493549838634
50,1,12,0.1455061187870015
50,1,13,0.1578317133172941
50,1,14,0.17244752941193064
50,1,15,0.19087855923244887
50,1,16,0.21514746108643729
50,1,17,0.3181103166758894
50,1,18,0.34384601738352505
50,1,19,0.27954410002235525
50,1,20,0.24185441062195645
50,1,21,0.2230491801973665
50,1,22,0.19760671330091936
50,1,23,0.13675205665478762
50,2,0,0.0823542894092908
50,2,1,0.0506450863136314
50,2,2,0.03580047766880929
50,2,3,0.03148501958501711
50,2,4,0.03322400620999247
50,2,5,0.03545590850690499
50,2,6,0.07914862413205866
50,2,7,0.14255324855018225
50,2,8,0.19135152759160654
50,2,9,0.2175789124467539
50,2,10,0.15689336979998794
50,2,11,0.14145820596574468
50,2,12,0.1500571633187304
50,2,13,0.16344964487722793
50,2,14,0.16892103366775443
50,2,15,0.18583124454626673
50,2,16,0.21843161931116956
50,2,17,0.3169220060898055
50,2,18,0.33782796274600463
50,2,19,0.28193423089511
50,2,20,0.24470084612637807
50,2,21,0.22778696010834706
50,2,22,0.20788558297397253
50,2,23,0.15192987039173508
50,3,0,0.09558146418551702
50,3,1,0.0591684549862455
50,3,2,0.040364876790947586
50,3,3,0.03471353032412243
50,3,4,0.03420149399387836
50,3,5,0.03884205293293512
50,3,6,0.07684031369798991
50,3,7,0.1338628845176801
50,3,8,0.18274986354802933
50,3,9,0.21679640571355066
50,3,10,0.16630557593161058
50,3,11,0.15040458816336885
50,3,12,0.1562432922495777
50,3,13,0.16793093121579072
50,3,14,0.17774501882019078
50,3,15,0.18899196386046585
50,3,16,0.21721611657939863
50,3,17,0.3033033047947161
50,3,18,0.34323411781007374
50,3,19,0.2922519367736943
50,3,20,0.26186590806489496
50,3,21,0.2371114595319958
50,3,22,0.226353332879735
50,3,23,0.18390703585595236
50,4,0,0.12576415244873151
50,4,1,0.07900373863032498
50,4,2,0.053765578109199116
50,4,3,0.043445259469852365
50,4,4,0.04102786915302734
50,4,5,0.03617411901251947
50,4,6,0.07001007625943288
50,4,7,0.11986199066559185
50,4,8,0.168668617225733
50,4,9,0.18911590660916258
50,4,10,0.15308621280622586
50,4,11,0.14540006085357335
50,4,12,0.1596929166853716
50,4,13,0.17878170722840991
50,4,14,0.19602607221421703
50,4,15,0.20388179090081374
50,4,16,0.23949821145009506
50,4,17,0.2944044287777647
50,4,18,0.30377974855754913
50,4,19,0.2822838208043141
50,4,20,0.24241024488398946
50,4,21,0.22381375461056
50,4,22,0.23410946075561712
50,4,23,0.2185618715532116
50,5,0,0.19168505298085012
